5.0023	55.84
5.0125	54.22
5.0226	53.41
5.0328	52.69
5.043	52.60
5.0531	51.26
5.0633	49.51
5.0735	48.73
5.0836	47.93
5.0938	47.34
5.1039	47.42
5.1141	46.82
5.1243	46.27
5.1344	45.80
5.1446	44.41
5.1548	43.32
5.1649	43.63
5.1751	42.78
5.1853	42.70
5.1954	41.60
5.2056	41.70
5.2158	40.87
5.2259	40.11
5.2361	38.42
5.2462	38.83
5.2564	38.02
5.2666	37.68
5.2767	36.64
5.2869	36.13
5.2971	36.54
5.3072	36.44
5.3174	35.98
5.3276	35.37
5.3377	34.59
5.3479	34.32
5.3581	33.76
5.3682	32.95
5.3784	33.02
5.3886	33.54
5.3987	31.43
5.4089	32.29
5.419	31.39
5.4292	32.48
5.4394	30.66
5.4495	30.27
5.4597	30.05
5.4699	29.65
5.48	29.78
5.4902	29.09
5.5004	29.37
5.5105	29.07
5.5207	28.49
5.5309	28.61
5.541	29.02
5.5512	27.68
5.5613	26.46
5.5715	27.66
5.5817	27.37
5.5918	26.80
5.602	27.20
5.6122	26.37
5.6223	27.61
5.6325	26.10
5.6427	25.51
5.6528	24.80
5.663	25.41
5.6732	24.95
5.6833	24.37
5.6935	24.81
5.7036	24.46
5.7138	24.75
5.724	24.30
5.7341	24.00
5.7443	23.20
5.7545	24.16
5.7646	23.79
5.7748	22.93
5.785	22.78
5.7951	23.09
5.8053	23.15
5.8155	23.32
5.8256	23.46
5.8358	24.02
5.846	23.38
5.8561	22.63
5.8663	22.80
5.8764	23.15
5.8866	22.66
5.8968	23.25
5.9069	23.73
5.9171	23.12
5.9273	23.02
5.9374	23.23
5.9476	21.97
5.9578	21.83
5.9679	21.40
5.9781	22.08
5.9883	22.54
5.9984	22.04
6.0086	21.73
6.0187	22.12
6.0289	21.79
6.0391	22.16
6.0492	21.77
6.0594	21.55
6.0696	22.38
6.0797	22.20
6.0899	21.63
6.1001	21.85
6.1102	21.93
6.1204	22.04
6.1306	22.06
6.1407	22.33
6.1509	21.75
6.1611	21.65
6.1712	21.35
6.1814	21.93
6.1915	21.09
6.2017	21.52
6.2119	21.45
6.222	21.57
6.2322	21.80
6.2424	21.24
6.2525	21.18
6.2627	21.32
6.2729	21.60
6.283	22.00
6.2932	21.56
6.3034	20.80
6.3135	21.65
6.3237	21.41
6.3338	21.64
6.344	21.66
6.3542	22.18
6.3643	21.90
6.3745	20.86
6.3847	21.20
6.3948	21.10
6.405	21.73
6.4152	21.05
6.4253	20.93
6.4355	21.44
6.4457	21.28
6.4558	20.62
6.466	21.17
6.4762	20.77
6.4863	20.90
6.4965	21.73
6.5066	21.63
6.5168	21.22
6.527	21.65
6.5371	20.96
6.5473	21.60
6.5575	21.01
6.5676	21.04
6.5778	21.66
6.588	21.69
6.5981	21.35
6.6083	20.95
6.6185	21.63
6.6286	21.30
6.6388	22.00
6.6489	21.21
6.6591	20.98
6.6693	22.01
6.6794	20.95
6.6896	21.40
6.6998	21.04
6.7099	21.55
6.7201	21.43
6.7303	21.66
6.7404	21.70
6.7506	21.23
6.7608	21.85
6.7709	22.41
6.7811	21.32
6.7913	21.20
6.8014	21.99
6.8116	21.62
6.8217	21.83
6.8319	21.48
6.8421	21.34
6.8522	21.72
6.8624	21.76
6.8726	21.70
6.8827	20.82
6.8929	20.54
6.9031	21.24
6.9132	21.94
6.9234	21.12
6.9336	21.00
6.9437	21.74
6.9539	22.07
6.964	22.54
6.9742	20.82
6.9844	21.45
6.9945	21.76
7.0047	20.27
7.0149	22.07
7.025	21.93
7.0352	21.48
7.0454	22.04
7.0555	21.91
7.0657	22.02
7.0759	21.63
7.086	21.61
7.0962	22.04
7.1064	21.83
7.1165	22.05
7.1267	21.91
7.1368	22.04
7.147	22.18
7.1572	22.43
7.1673	22.41
7.1775	21.88
7.1877	21.79
7.1978	22.20
7.208	21.87
7.2182	21.01
7.2283	22.02
7.2385	21.97
7.2487	22.31
7.2588	22.09
7.269	21.76
7.2791	22.02
7.2893	22.23
7.2995	22.37
7.3096	22.18
7.3198	21.94
7.33	21.82
7.3401	22.08
7.3503	22.28
7.3605	21.82
7.3706	22.68
7.3808	22.57
7.391	22.81
7.4011	22.84
7.4113	23.04
7.4215	22.76
7.4316	22.62
7.4418	22.15
7.4519	22.40
7.4621	22.50
7.4723	23.30
7.4824	22.30
7.4926	22.70
7.5028	22.48
7.5129	23.24
7.5231	23.46
7.5333	21.76
7.5434	21.77
7.5536	23.91
7.5638	22.74
7.5739	23.33
7.5841	22.68
7.5942	22.28
7.6044	22.91
7.6146	22.12
7.6247	23.32
7.6349	23.21
7.6451	22.16
7.6552	22.34
7.6654	22.09
7.6756	22.52
7.6857	22.64
7.6959	22.15
7.7061	23.49
7.7162	22.70
7.7264	22.97
7.7365	23.51
7.7467	23.35
7.7569	22.69
7.767	23.23
7.7772	22.59
7.7874	23.05
7.7975	23.66
7.8077	23.12
7.8179	23.28
7.828	23.55
7.8382	23.24
7.8484	22.69
7.8585	23.04
7.8687	23.46
7.8789	23.01
7.889	23.55
7.8992	23.22
7.9093	23.31
7.9195	23.61
7.9297	23.49
7.9398	24.32
7.95	23.74
7.9602	23.35
7.9703	23.12
7.9805	23.04
7.9907	22.62
8.0008	23.88
8.011	23.55
8.0212	23.02
8.0313	23.37
8.0415	23.66
8.0516	22.97
8.0618	23.45
8.072	23.60
8.0821	23.23
8.0923	23.32
8.1025	23.03
8.1126	24.98
8.1228	24.11
8.133	24.02
8.1431	24.37
8.1533	24.10
8.1635	24.02
8.1736	24.02
8.1838	24.50
8.194	23.85
8.2041	23.68
8.2143	24.66
8.2244	24.13
8.2346	24.23
8.2448	23.73
8.2549	24.32
8.2651	24.43
8.2753	23.99
8.2854	23.94
8.2956	24.13
8.3058	24.18
8.3159	24.33
8.3261	23.76
8.3363	24.18
8.3464	24.16
8.3566	24.24
8.3667	23.55
8.3769	24.46
8.3871	23.98
8.3972	24.40
8.4074	24.84
8.4176	24.34
8.4277	24.83
8.4379	24.59
8.4481	25.59
8.4582	24.78
8.4684	25.24
8.4786	24.85
8.4887	25.00
8.4989	24.98
8.5091	25.20
8.5192	25.04
8.5294	25.35
8.5395	25.51
8.5497	25.35
8.5599	25.10
8.57	24.34
8.5802	24.24
8.5904	24.44
8.6005	24.47
8.6107	25.03
8.6209	25.24
8.631	25.54
8.6412	25.44
8.6514	24.98
8.6615	25.29
8.6717	24.84
8.6818	24.73
8.692	25.34
8.7022	24.87
8.7123	24.87
8.7225	24.71
8.7327	25.24
8.7428	24.50
8.753	25.66
8.7632	25.53
8.7733	25.13
8.7835	24.71
8.7937	25.38
8.8038	25.64
8.814	24.98
8.8242	25.15
8.8343	25.23
8.8445	24.97
8.8546	25.30
8.8648	24.87
8.875	25.84
8.8851	25.58
8.8953	26.05
8.9055	26.74
8.9156	25.63
8.9258	25.39
8.936	26.70
8.9461	26.24
8.9563	25.44
8.9665	26.28
8.9766	26.20
8.9868	25.21
8.9969	26.26
9.0071	25.98
9.0173	26.76
9.0274	26.39
9.0376	25.49
9.0478	25.01
9.0579	25.70
9.0681	25.73
9.0783	25.77
9.0884	26.04
9.0986	26.42
9.1088	25.91
9.1189	26.01
9.1291	26.12
9.1393	26.26
9.1494	26.83
9.1596	26.07
9.1697	26.31
9.1799	27.43
9.1901	25.65
9.2002	26.91
9.2104	26.21
9.2206	26.07
9.2307	26.99
9.2409	27.09
9.2511	25.77
9.2612	28.01
9.2714	27.35
9.2816	26.16
9.2917	26.62
9.3019	26.73
9.312	26.66
9.3222	26.52
9.3324	27.53
9.3425	26.75
9.3527	26.64
9.3629	26.85
9.373	26.46
9.3832	27.16
9.3934	27.43
9.4035	26.26
9.4137	27.27
9.4239	27.56
9.434	27.01
9.4442	27.43
9.4544	27.07
9.4645	27.65
9.4747	27.79
9.4848	26.93
9.495	26.41
9.5052	28.23
9.5153	27.50
9.5255	26.87
9.5357	28.01
9.5458	28.11
9.556	27.56
9.5662	27.12
9.5763	27.05
9.5865	27.07
9.5967	27.50
9.6068	27.43
9.617	27.64
9.6271	27.68
9.6373	28.66
9.6475	27.29
9.6576	28.77
9.6678	28.35
9.678	27.90
9.6881	27.59
9.6983	27.35
9.7085	28.49
9.7186	27.13
9.7288	27.66
9.739	27.14
9.7491	28.02
9.7593	28.95
9.7694	27.76
9.7796	27.04
9.7898	27.96
9.7999	27.62
9.8101	28.36
9.8203	27.81
9.8304	28.04
9.8406	27.86
9.8508	28.17
9.8609	27.72
9.8711	28.98
9.8813	27.70
9.8914	28.35
9.9016	28.13
9.9118	28.70
9.9219	28.83
9.9321	28.96
9.9422	28.76
9.9524	28.29
9.9626	28.52
9.9727	28.61
9.9829	28.45
9.9931	28.15
10.0032	28.89
10.0134	28.28
10.0236	28.67
10.0337	28.79
10.0439	29.57
10.0541	28.18
10.0642	28.81
10.0744	28.35
10.0845	28.49
10.0947	28.34
10.1049	29.13
10.115	29.20
10.1252	28.82
10.1354	29.02
10.1455	29.39
10.1557	28.87
10.1659	29.05
10.176	29.04
10.1862	29.23
10.1964	28.80
10.2065	29.86
10.2167	29.16
