5.0023	48.05
5.0125	46.42
5.0226	45.80
5.0328	45.15
5.043	44.87
5.0531	44.08
5.0633	43.86
5.0735	43.76
5.0836	43.00
5.0938	41.71
5.1039	41.96
5.1141	41.68
5.1243	40.54
5.1344	40.18
5.1446	39.78
5.1548	39.79
5.1649	38.88
5.1751	38.01
5.1853	37.89
5.1954	36.98
5.2056	36.76
5.2158	35.68
5.2259	34.85
5.2361	35.38
5.2462	34.63
5.2564	34.00
5.2666	34.65
5.2767	34.24
5.2869	33.35
5.2971	33.04
5.3072	33.35
5.3174	33.18
5.3276	33.46
5.3377	31.70
5.3479	31.86
5.3581	31.60
5.3682	30.48
5.3784	29.76
5.3886	29.97
5.3987	29.87
5.4089	29.45
5.419	28.96
5.4292	29.35
5.4394	27.41
5.4495	28.29
5.4597	29.09
5.4699	28.17
5.48	27.63
5.4902	27.26
5.5004	27.64
5.5105	27.09
5.5207	27.17
5.5309	26.24
5.541	26.71
5.5512	25.55
5.5613	26.12
5.5715	26.17
5.5817	25.44
5.5918	24.89
5.602	25.36
5.6122	24.59
5.6223	25.15
5.6325	24.78
5.6427	24.59
5.6528	24.00
5.663	24.34
5.6732	24.22
5.6833	24.00
5.6935	23.73
5.7036	23.83
5.7138	23.38
5.724	23.65
5.7341	22.76
5.7443	22.91
5.7545	22.96
5.7646	22.54
5.7748	22.63
5.785	23.54
5.7951	22.79
5.8053	21.54
5.8155	22.37
5.8256	22.50
5.8358	21.74
5.846	22.66
5.8561	22.88
5.8663	22.84
5.8764	22.50
5.8866	22.79
5.8968	21.37
5.9069	22.30
5.9171	22.35
5.9273	22.19
5.9374	21.92
5.9476	22.16
5.9578	21.10
5.9679	21.57
5.9781	22.25
5.9883	21.61
5.9984	22.04
6.0086	21.76
6.0187	21.28
6.0289	22.13
6.0391	21.65
6.0492	21.13
6.0594	22.14
6.0696	20.28
6.0797	21.75
6.0899	21.12
6.1001	21.06
6.1102	21.32
6.1204	21.23
6.1306	21.50
6.1407	21.34
6.1509	21.70
6.1611	21.03
6.1712	21.27
6.1814	21.85
6.1915	21.24
6.2017	21.54
6.2119	21.48
6.222	20.07
6.2322	21.54
6.2424	21.72
6.2525	20.89
6.2627	20.90
6.2729	21.21
6.283	20.79
6.2932	21.20
6.3034	20.38
6.3135	21.19
6.3237	21.40
6.3338	21.16
6.344	20.71
6.3542	20.62
6.3643	21.13
6.3745	21.05
6.3847	20.69
6.3948	20.54
6.405	20.76
6.4152	20.57
6.4253	21.19
6.4355	21.20
6.4457	20.60
6.4558	21.13
6.466	21.55
6.4762	21.48
6.4863	20.65
6.4965	20.37
6.5066	20.74
6.5168	20.85
6.527	20.81
6.5371	20.36
6.5473	20.73
6.5575	20.96
6.5676	20.62
6.5778	21.71
6.588	21.15
6.5981	20.70
6.6083	20.18
6.6185	20.21
6.6286	20.70
6.6388	21.60
6.6489	21.04
6.6591	20.70
6.6693	21.01
6.6794	21.37
6.6896	20.98
6.6998	21.48
6.7099	21.48
6.7201	20.59
6.7303	21.52
6.7404	21.46
6.7506	21.51
6.7608	21.40
6.7709	21.19
6.7811	21.30
6.7913	21.38
6.8014	20.90
6.8116	21.05
6.8217	20.96
6.8319	20.61
6.8421	20.70
6.8522	21.09
6.8624	21.52
6.8726	21.00
6.8827	21.08
6.8929	21.23
6.9031	20.84
6.9132	20.60
6.9234	21.15
6.9336	20.87
6.9437	21.37
6.9539	21.27
6.964	21.15
6.9742	21.23
6.9844	21.31
6.9945	20.87
7.0047	21.01
7.0149	21.30
7.025	22.59
7.0352	20.95
7.0454	21.46
7.0555	21.78
7.0657	21.43
7.0759	20.89
7.086	21.72
7.0962	21.21
7.1064	21.70
7.1165	21.17
7.1267	21.08
7.1368	21.73
7.147	21.14
7.1572	21.31
7.1673	21.49
7.1775	21.65
7.1877	21.67
7.1978	22.01
7.208	21.29
7.2182	21.66
7.2283	22.30
7.2385	22.16
7.2487	22.27
7.2588	21.84
7.269	22.38
7.2791	21.70
7.2893	22.04
7.2995	22.05
7.3096	21.13
7.3198	21.70
7.33	22.28
7.3401	21.68
7.3503	22.35
7.3605	21.68
7.3706	22.43
7.3808	21.88
7.391	21.11
7.4011	21.82
7.4113	22.04
7.4215	21.74
7.4316	22.20
7.4418	22.09
7.4519	22.19
7.4621	22.05
7.4723	22.35
7.4824	22.07
7.4926	22.97
7.5028	21.60
7.5129	21.75
7.5231	22.53
7.5333	23.09
7.5434	21.82
7.5536	22.26
7.5638	23.04
7.5739	22.22
7.5841	22.62
7.5942	22.24
7.6044	22.63
7.6146	22.66
7.6247	22.16
7.6349	22.44
7.6451	22.18
7.6552	22.57
7.6654	23.23
7.6756	21.51
7.6857	23.26
7.6959	22.12
7.7061	22.63
7.7162	21.98
7.7264	22.68
7.7365	22.65
7.7467	21.99
7.7569	23.55
7.767	22.88
7.7772	24.10
7.7874	22.12
7.7975	22.64
7.8077	23.57
7.8179	23.16
7.828	23.18
7.8382	22.79
7.8484	23.30
7.8585	22.59
7.8687	23.04
7.8789	22.80
7.889	23.24
7.8992	22.84
7.9093	24.05
7.9195	23.60
7.9297	23.42
7.9398	22.95
7.95	22.73
7.9602	22.88
7.9703	23.16
7.9805	23.91
7.9907	23.48
8.0008	23.34
8.011	23.28
8.0212	23.10
8.0313	22.37
8.0415	23.88
8.0516	23.53
8.0618	23.13
8.072	23.63
8.0821	23.96
8.0923	22.88
8.1025	23.58
8.1126	24.15
8.1228	23.32
8.133	23.42
8.1431	23.91
8.1533	23.64
8.1635	23.96
8.1736	23.02
8.1838	23.54
8.194	24.36
8.2041	23.39
8.2143	23.52
8.2244	24.24
8.2346	24.37
8.2448	23.62
8.2549	24.32
8.2651	24.15
8.2753	24.14
8.2854	24.41
8.2956	24.61
8.3058	23.95
8.3159	24.71
8.3261	24.33
8.3363	23.97
8.3464	24.25
8.3566	24.49
8.3667	23.88
8.3769	23.79
8.3871	24.87
8.3972	23.67
8.4074	24.05
8.4176	24.43
8.4277	23.65
8.4379	24.52
8.4481	24.55
8.4582	24.63
8.4684	23.69
8.4786	24.31
8.4887	24.23
8.4989	24.25
8.5091	24.97
8.5192	23.59
8.5294	25.00
8.5395	24.68
8.5497	24.21
8.5599	24.36
8.57	25.04
8.5802	24.60
8.5904	25.12
8.6005	25.09
8.6107	24.71
8.6209	24.49
8.631	25.68
8.6412	25.34
8.6514	24.62
8.6615	25.80
8.6717	25.03
8.6818	24.90
8.692	25.65
8.7022	25.57
8.7123	24.47
8.7225	25.33
8.7327	24.82
8.7428	25.34
8.753	24.86
8.7632	24.66
8.7733	24.90
8.7835	25.96
8.7937	25.83
8.8038	25.69
8.814	25.66
8.8242	25.16
8.8343	25.32
8.8445	25.12
8.8546	25.38
8.8648	26.11
8.875	25.41
8.8851	25.38
8.8953	26.40
8.9055	25.98
8.9156	25.57
8.9258	26.00
8.936	25.43
8.9461	26.33
8.9563	26.26
8.9665	25.65
8.9766	26.11
8.9868	25.96
8.9969	26.41
9.0071	25.72
9.0173	26.09
9.0274	27.04
9.0376	25.87
9.0478	25.92
9.0579	26.57
9.0681	25.57
9.0783	25.95
9.0884	26.34
9.0986	25.42
9.1088	26.69
9.1189	26.23
9.1291	26.24
9.1393	25.98
9.1494	26.49
9.1596	26.70
9.1697	26.78
9.1799	26.41
9.1901	26.57
9.2002	26.77
9.2104	26.23
9.2206	26.69
9.2307	26.35
9.2409	26.68
9.2511	26.34
9.2612	26.41
9.2714	27.59
9.2816	27.08
9.2917	26.73
9.3019	27.26
9.312	27.33
9.3222	26.72
9.3324	27.77
9.3425	26.92
9.3527	27.41
9.3629	26.78
9.373	27.56
9.3832	27.02
9.3934	27.21
9.4035	26.78
9.4137	26.60
9.4239	27.49
9.434	26.80
9.4442	26.57
9.4544	27.10
9.4645	26.90
9.4747	27.20
9.4848	27.88
9.495	26.97
9.5052	27.90
9.5153	27.21
9.5255	28.08
9.5357	26.76
9.5458	26.84
9.556	27.64
9.5662	27.85
9.5763	28.31
9.5865	27.95
9.5967	28.13
9.6068	28.80
9.617	27.89
9.6271	28.38
9.6373	27.90
9.6475	27.14
9.6576	28.07
9.6678	27.70
9.678	27.48
9.6881	28.01
9.6983	27.73
9.7085	27.70
9.7186	28.21
9.7288	27.63
9.739	28.08
9.7491	27.45
9.7593	28.15
9.7694	28.75
9.7796	28.65
9.7898	28.36
9.7999	28.00
9.8101	28.79
9.8203	27.98
9.8304	27.03
9.8406	27.96
9.8508	28.09
9.8609	27.74
9.8711	28.35
9.8813	29.16
9.8914	27.86
9.9016	28.79
9.9118	28.87
9.9219	28.85
9.9321	29.12
9.9422	29.09
9.9524	28.27
9.9626	28.07
9.9727	28.62
9.9829	28.57
9.9931	28.89
10.0032	27.93
10.0134	28.37
10.0236	29.18
10.0337	28.16
10.0439	28.55
10.0541	29.21
10.0642	28.57
10.0744	29.87
10.0845	28.83
10.0947	28.76
10.1049	29.63
10.115	28.82
10.1252	29.13
10.1354	29.23
10.1455	28.74
10.1557	29.16
10.1659	29.82
10.176	28.65
10.1862	29.27
10.1964	29.29
10.2065	30.09
10.2167	29.41
10.2269	28.72
10.237	29.43
10.2472	29.23
10.2573	29.56
10.2675	29.38
10.2777	30.13
10.2878	30.07
10.298	29.74
10.3082	28.88
10.3183	29.88
10.3285	29.85
10.3387	29.48
10.3488	29.91
10.359	29.83
10.3692	29.31
10.3793	30.26
10.3895	29.96
10.3996	30.15
10.4098	29.27
10.42	29.99
10.4301	29.82
10.4403	30.51
10.4505	30.50
10.4606	30.57
10.4708	31.21
10.481	31.05
10.4911	30.17
10.5013	30.64
10.5115	30.58
10.5216	29.77
10.5318	31.13
10.542	30.72
10.5521	30.24
10.5623	29.77
10.5724	30.47
10.5826	31.30
10.5928	31.20
10.6029	31.02
10.6131	30.16
10.6233	31.65
10.6334	31.49
10.6436	30.74
10.6538	30.32
10.6639	32.45
10.6741	31.17
10.6843	30.37
10.6944	31.48
10.7046	30.85
10.7147	30.10
10.7249	30.81
10.7351	31.36
10.7452	30.93
10.7554	31.99
10.7656	30.91
10.7757	31.80
10.7859	31.98
10.7961	30.42
10.8062	32.15
10.8164	31.65
10.8266	31.29
10.8367	31.74
10.8469	31.79
10.8571	31.95
10.8672	31.35
10.8774	32.20
10.8875	31.40
10.8977	32.33
10.9079	32.03
10.918	31.86
10.9282	32.23
10.9384	32.52
