5.0023	49.66
5.0125	49.87
5.0226	48.86
5.0328	47.78
5.043	47.93
5.0531	46.36
5.0633	45.54
5.0735	45.61
5.0836	45.18
5.0938	44.82
5.1039	44.20
5.1141	44.27
5.1243	42.98
5.1344	41.75
5.1446	42.43
5.1548	41.77
5.1649	40.72
5.1751	40.00
5.1853	40.33
5.1954	39.60
5.2056	40.02
5.2158	39.13
5.2259	38.24
5.2361	37.93
5.2462	38.23
5.2564	37.91
5.2666	36.64
5.2767	36.79
5.2869	35.54
5.2971	35.29
5.3072	35.03
5.3174	34.99
5.3276	35.02
5.3377	34.18
5.3479	33.71
5.3581	34.68
5.3682	33.14
5.3784	33.74
5.3886	33.07
5.3987	32.51
5.4089	33.10
5.419	32.00
5.4292	30.90
5.4394	30.41
5.4495	31.37
5.4597	30.81
5.4699	31.11
5.48	30.64
5.4902	30.25
5.5004	30.20
5.5105	29.35
5.5207	29.83
5.5309	29.05
5.541	30.22
5.5512	28.57
5.5613	29.07
5.5715	27.78
5.5817	28.03
5.5918	28.62
5.602	27.85
5.6122	27.26
5.6223	27.77
5.6325	26.74
5.6427	26.77
5.6528	26.98
5.663	26.62
5.6732	26.02
5.6833	27.18
5.6935	25.71
5.7036	25.74
5.7138	26.68
5.724	27.24
5.7341	25.91
5.7443	26.34
5.7545	26.84
5.7646	25.01
5.7748	25.04
5.785	25.44
5.7951	24.88
5.8053	25.60
5.8155	25.36
5.8256	24.73
5.8358	25.20
5.846	25.64
5.8561	25.24
5.8663	25.04
5.8764	25.27
5.8866	24.89
5.8968	24.90
5.9069	25.03
5.9171	24.99
5.9273	24.76
5.9374	24.56
5.9476	24.46
5.9578	24.41
5.9679	25.55
5.9781	24.24
5.9883	24.69
5.9984	24.95
6.0086	25.12
6.0187	24.30
6.0289	24.87
6.0391	24.78
6.0492	25.05
6.0594	24.51
6.0696	24.70
6.0797	24.98
6.0899	24.76
6.1001	24.40
6.1102	24.12
6.1204	24.34
6.1306	24.07
6.1407	23.88
6.1509	24.46
6.1611	23.49
6.1712	23.95
6.1814	24.68
6.1915	24.10
6.2017	24.59
6.2119	25.15
6.222	24.02
6.2322	24.43
6.2424	25.34
6.2525	24.12
6.2627	24.09
6.2729	24.46
6.283	24.02
6.2932	23.81
6.3034	24.96
6.3135	24.70
6.3237	24.44
6.3338	23.95
6.344	23.98
6.3542	24.74
6.3643	23.25
6.3745	24.71
6.3847	24.29
6.3948	24.40
6.405	23.46
6.4152	24.23
6.4253	24.59
6.4355	24.70
6.4457	24.30
6.4558	23.79
6.466	24.13
6.4762	24.60
6.4863	25.29
6.4965	24.24
6.5066	24.68
6.5168	23.87
6.527	24.14
6.5371	23.07
6.5473	24.29
6.5575	23.74
6.5676	24.41
6.5778	23.76
6.588	24.95
6.5981	25.18
6.6083	24.10
6.6185	24.98
6.6286	24.46
6.6388	24.29
6.6489	24.88
6.6591	24.36
6.6693	25.04
6.6794	24.06
6.6896	24.38
6.6998	24.21
6.7099	24.59
6.7201	24.57
6.7303	24.89
6.7404	25.12
6.7506	25.82
6.7608	25.19
6.7709	25.22
6.7811	24.23
6.7913	24.82
6.8014	25.22
6.8116	23.48
6.8217	25.36
6.8319	25.09
6.8421	25.10
6.8522	24.85
6.8624	24.54
6.8726	24.45
6.8827	24.77
6.8929	24.96
6.9031	25.14
6.9132	25.03
6.9234	24.70
6.9336	25.18
6.9437	24.40
6.9539	24.34
6.964	25.74
6.9742	25.18
6.9844	25.09
6.9945	25.22
7.0047	25.33
7.0149	24.32
7.025	25.30
7.0352	25.00
7.0454	24.58
7.0555	24.70
7.0657	25.19
7.0759	24.99
7.086	24.78
7.0962	24.82
7.1064	25.19
7.1165	25.27
7.1267	25.55
7.1368	25.66
7.147	24.96
7.1572	25.74
7.1673	25.80
7.1775	25.75
7.1877	25.71
7.1978	24.95
7.208	25.80
7.2182	25.88
7.2283	25.01
7.2385	25.43
7.2487	26.05
7.2588	26.17
7.269	25.62
7.2791	25.30
7.2893	26.17
7.2995	25.77
7.3096	25.99
7.3198	25.74
7.33	26.07
7.3401	25.56
7.3503	25.88
7.3605	26.45
7.3706	25.25
7.3808	25.38
7.391	25.72
7.4011	25.55
7.4113	25.93
7.4215	26.71
7.4316	26.38
7.4418	26.20
7.4519	26.32
7.4621	26.25
7.4723	25.59
7.4824	26.14
7.4926	26.66
7.5028	26.02
7.5129	26.68
7.5231	26.41
7.5333	27.00
7.5434	26.37
7.5536	27.04
7.5638	25.96
7.5739	27.02
7.5841	26.59
7.5942	26.58
7.6044	25.93
7.6146	27.03
7.6247	26.64
7.6349	26.75
7.6451	27.70
7.6552	27.02
7.6654	26.97
7.6756	26.51
7.6857	26.59
7.6959	26.43
7.7061	26.45
7.7162	27.30
7.7264	26.16
7.7365	26.65
7.7467	26.77
7.7569	26.52
7.767	26.88
7.7772	27.35
7.7874	26.54
7.7975	27.33
7.8077	27.97
7.8179	27.04
7.828	27.16
7.8382	27.19
7.8484	26.77
7.8585	27.74
7.8687	27.35
7.8789	27.37
7.889	27.32
7.8992	27.65
7.9093	27.63
7.9195	27.41
7.9297	27.34
7.9398	28.26
7.95	27.35
7.9602	27.69
7.9703	27.77
7.9805	27.76
7.9907	27.91
8.0008	27.80
8.011	27.66
8.0212	28.15
8.0313	26.78
8.0415	28.94
8.0516	27.99
8.0618	27.70
8.072	28.38
8.0821	28.32
8.0923	27.42
8.1025	27.01
8.1126	28.15
8.1228	28.21
8.133	28.06
8.1431	28.38
8.1533	28.29
8.1635	28.35
8.1736	27.70
8.1838	27.59
8.194	27.45
8.2041	28.77
8.2143	28.01
8.2244	27.61
8.2346	28.60
8.2448	27.98
8.2549	28.25
8.2651	28.35
8.2753	27.74
8.2854	28.27
8.2956	28.13
8.3058	28.51
8.3159	28.76
8.3261	28.34
8.3363	28.11
8.3464	28.76
8.3566	28.60
8.3667	27.72
8.3769	28.65
8.3871	28.71
8.3972	28.31
8.4074	28.28
8.4176	28.62
8.4277	28.70
8.4379	28.51
8.4481	28.20
8.4582	28.16
8.4684	28.98
8.4786	28.76
8.4887	29.35
8.4989	29.44
8.5091	29.27
8.5192	28.73
8.5294	29.20
8.5395	29.53
8.5497	28.54
8.5599	29.43
8.57	29.25
8.5802	28.99
8.5904	29.09
8.6005	29.04
8.6107	29.76
8.6209	28.35
8.631	28.80
8.6412	29.44
8.6514	29.84
8.6615	29.32
8.6717	30.34
8.6818	29.77
8.692	29.54
8.7022	29.04
8.7123	30.09
8.7225	30.26
8.7327	29.97
8.7428	29.65
8.753	29.76
8.7632	30.24
8.7733	30.53
8.7835	30.12
8.7937	29.71
8.8038	29.52
8.814	29.78
8.8242	29.22
8.8343	30.17
8.8445	29.62
8.8546	29.53
8.8648	29.98
8.875	29.18
8.8851	29.56
8.8953	30.26
8.9055	31.20
8.9156	29.45
8.9258	30.37
8.936	30.00
8.9461	30.32
8.9563	29.87
8.9665	30.93
8.9766	29.81
8.9868	30.40
8.9969	30.83
9.0071	29.73
9.0173	31.23
9.0274	31.32
9.0376	30.74
9.0478	30.84
9.0579	30.18
9.0681	30.30
9.0783	30.73
9.0884	30.53
9.0986	30.21
9.1088	31.32
9.1189	31.71
9.1291	30.81
9.1393	31.36
9.1494	31.90
9.1596	30.20
9.1697	30.65
9.1799	32.23
9.1901	30.29
9.2002	31.08
9.2104	31.65
9.2206	30.13
9.2307	31.41
9.2409	30.76
9.2511	30.03
9.2612	31.20
9.2714	30.85
9.2816	31.75
9.2917	31.00
9.3019	31.32
9.312	30.59
9.3222	31.64
9.3324	31.59
9.3425	30.70
9.3527	30.87
9.3629	31.56
9.373	30.04
9.3832	32.05
9.3934	31.31
9.4035	31.27
9.4137	31.16
9.4239	31.64
9.434	31.51
9.4442	31.45
9.4544	32.80
9.4645	31.67
9.4747	32.04
9.4848	31.60
9.495	31.67
9.5052	31.80
9.5153	30.83
9.5255	31.68
9.5357	31.82
9.5458	32.10
9.556	31.53
9.5662	32.17
9.5763	31.65
9.5865	32.61
9.5967	32.48
9.6068	31.77
9.617	31.82
9.6271	31.70
9.6373	32.05
9.6475	31.70
9.6576	32.25
9.6678	32.79
9.678	31.98
9.6881	31.96
9.6983	31.51
9.7085	31.61
9.7186	32.43
9.7288	31.73
9.739	32.23
9.7491	32.53
9.7593	31.92
9.7694	32.24
9.7796	33.28
9.7898	32.28
9.7999	32.28
9.8101	32.93
9.8203	31.98
9.8304	31.91
9.8406	33.52
9.8508	32.07
9.8609	31.29
9.8711	32.72
9.8813	32.16
9.8914	32.45
9.9016	33.48
9.9118	33.61
9.9219	32.73
9.9321	33.02
9.9422	33.66
9.9524	32.75
9.9626	33.35
9.9727	32.64
9.9829	32.91
9.9931	32.18
10.0032	32.40
10.0134	33.02
10.0236	32.57
10.0337	31.95
10.0439	33.51
10.0541	33.55
10.0642	33.34
10.0744	33.84
